device,VIN,data_collector,elapsed_time_s,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,coolant_temp,distance_traveled_with_MIL_on,driver_behaviour_label,fuel_model_prediction_prob,fuel_type
,PSEUDO-FASTBACK,App2Car,9.999,,47.0,,,559.1999999999999,50.0,-0.6967126727104187,5.149928092956543,4.017470359802246,6.568655570421385,,,,,,,,248.305,,,0,Não identificado,,,0.0,0.7333333333333333,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,10.999,,51.0,,,577.1999999999999,50.0,0.237025961279869,4.4508209228515625,8.054094314575195,9.205130277279425,,,,,,,,270.28,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,11.998,,46.0,,,575.4,50.0,-0.071826048195362,4.252102375030518,8.29830265045166,9.32455685099472,,,,,,,,254.135,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,12.998,,44.0,,,581.4,50.0,-0.9457096457481384,4.78122091293335,11.255142211914062,12.265099525186988,,,,,,,,249.34,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,13.998,,42.0,,,589.1999999999999,50.0,0.7924807667732239,5.688623428344727,7.647080421447754,9.563801610620514,,,,,,,,255.32,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,14.998,,42.0,,,604.1999999999999,50.0,1.4413094520568848,6.030993938446045,6.315904140472412,8.851039822178974,,,,,,,,255.32,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,15.998,,40.0,,,626.4,50.0,0.0933738648891449,2.87064790725708,9.830592155456545,10.241576060988246,,,,,,,,270.14,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,16.998,,40.0,,,630.6,50.0,1.1180921792984009,3.1004912853240967,9.708487510681152,10.252702379218409,,,,,,,,280.26000000000005,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,17.999,,39.0,,,653.4,50.0,0.1843535304069519,2.4612393379211426,12.339715957641602,12.584127908519475,,,,,,,,283.5,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,18.998,,44.0,,,727.1999999999999,50.0,-0.5913678407669067,3.2537200450897217,8.851364135742188,9.448971220107246,,,,,,,,320.37,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,19.998,,41.0,,,624.6,50.0,-0.7709329724311829,2.985569477081299,7.094019412994385,7.735184172494038,,,,,,,,293.7,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,20.999,,41.0,,,628.1999999999999,50.0,1.5753847360610962,3.8283286094665527,6.521805286407471,7.72475767920825,,,,,,,,293.7,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,21.999,,40.0,,,624.6,50.0,1.8100165128707888,2.932897090911865,5.286397457122803,6.310629382036204,,,,,,,,271.44,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,22.999,,40.0,,,606.6,50.0,1.4508862495422363,3.1220390796661377,11.200075149536133,11.717247214227845,,,,,,,,271.44,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,23.998,,43.0,,,589.1999999999999,50.0,1.7166426181793213,2.722207307815552,8.702922821044922,9.278908348202306,,,,,,,,256.1,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,24.998,,43.0,,,577.1999999999999,50.0,-2.607285737991333,3.05260705947876,8.334216117858887,9.250703058594596,,,,,,,,256.1,,,0,Não identificado,,,0.0,0.7,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,26.000,,44.0,,,763.8,50.0,1.802833914756775,2.63362193107605,10.702081680297852,11.167843430663275,,,,,,,,257.315,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,26.999,,36.0,,,939.5999999999999,50.0,3.790021181106568,6.028599739074707,10.390835762023926,12.596735418375802,,,,,,,,330.74,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,28.003,,27.0,,,1042.2,50.0,-0.7709329724311829,3.0406360626220703,11.50892734527588,11.928755758759516,,,,,,,,316.29,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,28.998,,30.0,,,1019.4,50.0,2.207453966140747,2.8203697204589844,9.51695156097412,10.168564568641935,,,,,,,,382.275,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,29.998,,36.0,,,913.1999999999999,50.0,3.790021181106568,2.03507137298584,9.114726066589355,10.078889190548052,,,,,,,,395.72,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,30.998,,36.0,,,909.0,50.0,-1.620874524116516,1.9608511924743648,9.576807022094728,9.908955765387237,,,,,,,,409.05,,,0,Não identificado,,,1.0,0.5333333333333333,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,31.999,,34.0,,,895.1999999999999,50.0,2.4133553504943848,5.896918773651123,6.019022941589356,8.765076853181489,,,,,,,,410.94000000000005,,,0,Não identificado,,,1.0,0.5333333333333333,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,32.998,,31.0,,,906.0,50.0,0.8212111592292786,5.736507415771484,6.651092529296875,8.821504232981619,,,,,,,,396.76,,,0,Não identificado,,,0.0,0.9,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,33.999,,31.0,,,903.0,50.0,-0.4955997467041015,5.463568210601807,5.501875400543213,7.769609361089805,,,,,,,,403.06500000000005,,,0,Não identificado,,,0.0,0.9,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,34.999,,27.0,,,897.6,50.0,-0.7781155705451965,5.049371242523193,11.027692794799805,12.153667025323042,,,,,,,,377.5,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,35.998,,25.0,,,919.1999999999999,50.0,-1.2306196689605713,6.382941722869873,11.192893028259276,12.943617120003234,,,,,,,,364.32,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,36.999,,23.0,,,946.8,50.0,-1.915361404418945,5.475539207458496,7.994239330291748,9.87714540704633,,,,,,,,352.36,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,37.998,,29.0,,,904.8,50.0,1.3527239561080933,3.622427225112915,6.7708024978637695,7.797153811984617,,,,,,,,392.08,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,38.999,,39.0,,,731.4,50.0,0.1747767180204391,3.404554843902588,12.509703636169434,12.96588699823862,,,,,,,,377.89,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,39.999,,35.0,,,675.6,50.0,-1.723825216293335,2.23857855796814,9.064447402954102,9.494578140046288,,,,,,,,315.28,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,40.998,,35.0,,,654.0,50.0,-0.0502782352268695,2.28406834602356,9.852140426635742,10.1135635211529,,,,,,,,315.28,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,41.998,,35.0,,,642.6,50.0,-0.1244984865188598,2.6384103298187256,5.901707172393799,6.465822182083579,,,,,,,,315.28,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,42.998,,36.0,,,611.4,50.0,-1.6663644313812256,3.950432777404785,9.174580574035645,10.126974783045467,,,,,,,,267.75,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,43.998,,36.0,,,588.0,50.0,-0.9528923034667968,3.3662476539611816,9.121908187866213,9.769792014043391,,,,,,,,224.775,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,44.998,,39.0,,,570.0,50.0,-1.0462661981582642,2.832340717315674,10.393229484558104,10.822940728612569,,,,,,,,228.48,,,0,Não identificado,,,0.0,0.6666666666666666,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,45.999,,36.0,,,804.6,50.0,0.1388636976480484,3.224989652633667,9.138668060302734,9.692011932644125,,,,,,,,278.325,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,46.999,,44.0,,,651.0,50.0,-0.3902548849582672,3.983951568603516,9.813833236694336,10.598843888550231,,,,,,,,339.12,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,47.998,,38.0,,,642.6,50.0,-0.7182605266571045,2.978386878967285,7.678205013275146,8.266892935731164,,,,,,,,251.685,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,48.998,,44.0,,,568.1999999999999,50.0,0.5506663918495178,2.9017724990844727,9.033323287963867,9.503917441583017,,,,,,,,241.485,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,49.998,,47.0,,,568.8,50.0,0.9576807022094728,3.0382418632507324,6.658275127410889,7.38110382119722,,,,,,,,257.58,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,50.998,,54.0,,,576.0,50.0,-1.3192051649093628,4.048594951629639,8.169015884399414,9.2121791053504,,,,,,,,282.9,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,52.000,,55.0,,,567.0,50.0,3.2824504375457764,2.964021682739258,9.339780807495115,10.333992981551084,,,,,,,,287.005,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,52.998,,56.0,,,564.0,50.0,1.1563993692398071,1.0989385843276978,7.647080421447754,7.811706886807258,,,,,,,,303.8,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,53.999,,50.0,,,676.8,50.0,2.106897592544556,4.05817174911499,9.84256362915039,10.85282609298883,,,,,,,,321.48,,,0,Não identificado,,,0.0,0.9,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,54.998,,46.0,,,877.1999999999999,50.0,4.247313976287842,2.786850690841675,7.848193168640137,9.34881536872477,,,,,,,,409.36,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,55.999,,36.0,,,1060.2,50.0,0.7206547260284424,4.28322696685791,9.279925346374512,10.246091494713976,,,,,,,,432.9150000000001,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,56.999,,40.0,,,1090.8,50.0,-0.0454898327589035,3.936067581176758,9.222464561462402,10.027389985230702,,,,,,,,499.9500000000001,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,57.998,,40.0,,,1118.3999999999999,50.0,0.0790086537599563,4.153939723968506,9.718064308166504,10.56892764169536,,,,,,,,499.9500000000001,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,58.998,,45.0,,,1060.2,50.0,0.2968810200691223,4.2975921630859375,8.362946510314941,9.407247794901748,,,,,,,,607.1,,,0,Não identificado,,,0.0,0.9,90.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,59.998,,49.0,,,996.0,50.0,-0.454898327589035,4.3191399574279785,8.901641845703125,9.904601456366995,,,,,,,,627.2850000000001,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,60.999,,59.0,,,964.1999999999999,50.0,0.1843535304069519,4.060565948486328,9.028534889221191,9.901344569908902,,,,,,,,688.9000000000001,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,61.998,,60.0,,,960.0,50.0,-0.6416460275650024,3.813963413238525,7.206547260284424,8.178774355423002,,,,,,,,694.76,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,62.998,,59.0,,,939.0,50.0,0.6129156351089478,3.8355112075805664,7.273584842681885,8.245716964759875,,,,,,,,704.0,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,63.998,,53.0,,,904.1999999999999,50.0,1.3407529592514038,3.423708438873291,9.481039047241213,10.169046139509158,,,,,,,,666.5,,,0,Não identificado,,,0.0,0.9,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,64.999,,38.0,,,907.8,50.0,0.4572925269603729,3.205836057662964,9.349357604980469,9.894290722918544,,,,,,,,544.6800000000001,,,0,Não identificado,,,0.0,0.9,91.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,65.999,,24.0,,,922.8,50.0,0.0933738648891449,2.580949544906616,9.986215591430664,10.314771983448344,,,,,,,,446.02,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,66.998,,29.0,,,897.0,50.0,0.6967126727104187,1.8626888990402224,9.320627212524414,9.530430741460409,,,,,,,,455.975,,,0,Não identificado,,,0.0,0.8666666666666667,91.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,67.997,,25.0,,,886.1999999999999,50.0,0.1244984865188598,1.4437036514282229,9.77791976928711,9.884710168786354,,,,,,,,410.85,,,0,Não identificado,,,0.0,0.8666666666666667,91.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,68.998,,36.0,,,755.4,50.0,0.6057330369949341,0.9768342971801758,8.200140953063965,8.280303702544453,,,,,,,,405.3,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,69.999,,37.0,,,676.1999999999999,50.0,-0.2082955539226532,3.2824504375457764,6.313509941101074,7.118867584743412,,,,,,,,358.815,,,0,Não identificado,,,0.0,0.8,91.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,70.998,,28.0,,,1064.3999999999999,50.0,-0.8307880163192749,5.5329999923706055,10.036493301391602,11.490669929665168,,,,,,,,269.28000000000003,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,71.998,,34.0,,,1031.3999999999999,50.0,0.1053448766469955,3.8738183975219727,8.755595207214355,9.574863651907032,,,,,,,,438.345,,,0,Não identificado,,,0.0,0.8666666666666667,91.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,72.998,,41.0,,,999.0,50.0,0.6248866319656372,3.9671921730041504,9.569623947143556,10.37818864398302,,,,,,,,509.1700000000001,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,73.998,,51.0,,,926.4,50.0,-0.8786720037460327,3.725377798080444,7.836222171783447,8.72105969215601,,,,,,,,578.8799999999999,,,0,Não identificado,,,0.0,0.9,91.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,74.999,,52.0,,,974.4,50.0,0.7541735172271729,4.378994941711426,9.576807022094728,10.557443209985262,,,,,,,,609.9000000000001,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,75.999,,57.0,,,994.1999999999999,50.0,0.0670376494526863,5.635950565338135,7.836222171783447,9.652710020866154,,,,,,,,671.1600000000001,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,76.998,,58.0,,,1000.8,50.0,0.241814374923706,5.5329999923706055,7.893682956695557,9.642758616097304,,,,,,,,729.495,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,77.998,,58.0,,,1001.4,50.0,0.5626373887062073,5.343858242034912,7.603984832763672,9.310959514412817,,,,,,,,729.495,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,78.999,,61.0,,,1012.8,50.0,0.4333505034446716,5.370194435119629,7.927201747894287,9.584743527170868,,,,,,,,801.8,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,79.998,,60.0,,,1015.8,50.0,-0.0814028605818748,5.305551052093506,8.159439086914062,9.733033679441494,,,,,,,,812.64,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,80.999,,60.0,,,1027.2,50.0,0.5003881454467773,5.006275653839111,8.20492935180664,9.624658429599672,,,,,,,,812.64,,,0,Não identificado,,,0.0,0.8,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,81.999,,59.0,,,1022.4,50.0,-0.1244984865188598,5.008669853210449,8.968679428100586,10.27324117577502,,,,,,,,821.76,,,0,Não identificado,,,0.0,0.8,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,82.998,,59.0,,,1032.6,50.0,0.1843535304069519,4.790797710418701,7.857769966125488,9.204905092768222,,,,,,,,821.76,,,0,Não identificado,,,0.0,0.7666666666666667,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,83.999,,59.0,,,1033.2,50.0,0.5770025849342346,4.46518611907959,8.4108304977417,9.540067542883737,,,,,,,,821.76,,,0,Não identificado,,,0.0,0.7666666666666667,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,84.999,,60.0,,,1030.8,50.0,-0.8188169598579407,4.537012100219727,6.995857238769531,8.378362519999673,,,,,,,,878.73,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,86.000,,59.0,,,1032.6,50.0,0.6919242739677429,4.623203277587891,7.931990146636963,9.207020985810288,,,,,,,,876.1800000000001,,,0,Não identificado,,,0.0,0.8,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,87.002,,57.0,,,1041.0,50.0,0.4141969084739685,4.685452938079834,8.793902397155762,9.972850529545312,,,,,,,,860.5,,,0,Não identificado,,,0.0,0.8,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,87.997,,57.0,,,1042.2,50.0,0.2035071402788162,4.558559894561768,8.904036521911621,10.005186147792926,,,,,,,,860.5,,,0,Não identificado,,,0.0,0.7666666666666667,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,88.998,,57.0,,,1048.8,50.0,0.2920926213264465,4.395754337310791,8.947132110595703,9.972920700470484,,,,,,,,860.5,,,0,Não identificado,,,0.0,0.7666666666666667,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,89.999,,57.0,,,1046.3999999999999,50.0,0.6560112833976746,4.766855716705322,8.121131896972656,9.43959996588086,,,,,,,,860.5,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,90.999,,57.0,,,1054.2,50.0,0.9217676520347596,4.216189384460449,7.371747016906738,8.542163813182702,,,,,,,,860.5,,,0,Não identificado,,,0.0,0.8,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,91.999,,57.0,,,1050.6,50.0,0.071826048195362,3.9863457679748535,6.507440090179443,7.631702830320703,,,,,,,,900.22,,,0,Não identificado,,,0.0,0.8,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,92.998,,57.0,,,1030.2,50.0,0.4477157294750213,3.9600095748901367,7.917624950408935,8.864023356409831,,,,,,,,889.2,,,0,Não identificado,,,0.0,0.8,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,93.998,,57.0,,,995.4,50.0,0.6248866319656372,4.750096321105957,6.124367713928223,7.775717218237821,,,,,,,,869.96,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,94.998,,56.0,,,988.8,50.0,1.1635819673538208,3.974374771118164,9.730035781860352,10.57464770724464,,,,,,,,849.75,,,0,Não identificado,,,0.0,0.7666666666666667,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,95.999,,55.0,,,993.5999999999999,50.0,0.9241618514060974,3.9193081855773926,8.671798706054688,9.561126742150218,,,,,,,,844.56,,,0,Não identificado,,,0.0,0.7666666666666667,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,96.999,,56.0,,,928.8,50.0,0.9002198576927185,4.108449935913086,9.988609313964844,10.837992097022113,,,,,,,,838.76,,,0,Não identificado,,,0.0,0.7666666666666667,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,98.000,,46.0,,,904.1999999999999,50.0,1.192312479019165,3.6727054119110103,10.129867553710938,10.840875921531012,,,,,,,,716.75,,,0,Não identificado,,,0.0,0.8,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,98.998,,39.0,,,915.6,50.0,0.6799532771110535,3.641580820083618,7.979874134063721,8.797831467114731,,,,,,,,650.16,,,0,Não identificado,,,0.0,0.8,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,99.999,,36.0,,,925.1999999999999,50.0,1.1109095811843872,3.4189200401306152,9.742006301879885,10.384113882476507,,,,,,,,640.9200000000001,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,100.998,,35.0,,,918.0,50.0,1.161187767982483,3.4524388313293457,8.877699851989746,9.595897330557555,,,,,,,,633.7049999999999,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,101.999,,20.0,,,909.0,50.0,0.9624691009521484,3.1004912853240967,9.603142738342283,10.137048063101728,,,,,,,,522.675,,,0,Não identificado,,,0.0,0.7333333333333333,91.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,103.001,,20.0,,,910.1999999999999,50.0,1.2042834758758545,2.782062292098999,9.739612579345703,10.20050108980612,,,,,,,,530.95,,,0,Não identificado,,,0.0,0.7,91.0,0.0,0.0,,Gasolina
,PSEUDO-FASTBACK,App2Car,103.999,,18.0,,,908.4,50.0,0.8379706144332886,2.164358377456665,8.7484130859375,9.051042672472771,,,,,,,,509.32,,,0,Não identificado,,,0.0,0.9,91.0,0.0,0.0,,Gasolina
