device,VIN,data_collector,elapsed_time_s,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,coolant_temp,distance_traveled_with_MIL_on,driver_behaviour_label,fuel_model_prediction_prob,fuel_rail_gauge_pressure,long_term_fuel_trim_bank_1,runtime_since_engine_start,short_term_fuel_trim_bank_1,fuel_type
,PSEUDO-POLO,App2Car,19.000,,21.0,,71.0,1469.0,17.0,-6.7708024978637695,2.6431987285614014,8.128314971923828,10.904117124579502,,15.5,44.0,,21.0,63.14,,678.11,,,0,Gasolina,,,0.0,0.8666666666666667,75.0,,0.0,0.6,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,20.001,,19.0,,60.0,1523.0,18.0,-0.6440402865409851,4.776432514190674,7.706935405731201,9.08988167147509,,16.5,44.0,,20.0,63.14,,651.755,,,0,Gasolina,,,0.0,0.9,75.0,,0.0,0.63,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,21.000,,18.0,,55.0,1557.0,19.0,-2.2625205516815186,4.180276393890381,7.740454196929932,9.083410215930392,,16.5,44.0,,20.0,63.14,,634.14,,,0,Gasolina,,,0.0,0.9333333333333332,75.0,,0.0,0.63,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,22.000,,17.0,,55.0,1557.0,19.0,-4.924872875213623,2.049436569213867,15.088258743286133,16.003440723563056,,16.5,44.0,,19.0,63.14,,622.26,,,0,Gasolina,,,0.0,0.9666666666666668,75.0,,0.0,0.6,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,22.999,,17.0,,55.0,1595.0,19.0,-0.0071826050989329,3.912125587463379,11.197681427001951,11.861401584236416,,17.0,44.0,,20.0,63.14,,622.26,,,0,Gasolina,,,0.0,0.8333333333333334,75.0,,0.0,0.67,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,24.000,,17.0,,52.0,1611.0,20.0,-1.5921441316604614,4.606443881988525,8.681375503540039,9.955929329166386,,16.5,44.0,,19.0,63.14,,668.0350000000001,,,0,Gasolina,,,0.0,0.8666666666666667,75.0,,0.0,0.63,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,25.001,,16.0,,48.0,1600.0,20.0,-0.1747767180204391,3.383007049560547,8.149862289428711,8.825844941714676,,6.0,44.0,,19.0,63.14,,631.98,,,0,Gasolina,,,0.0,0.8666666666666667,75.0,,0.0,0.57,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,26.000,,15.0,,43.0,1542.0,19.0,3.5051112174987797,5.39174222946167,9.05247688293457,11.104234626126235,,-3.0,44.0,,18.0,63.14,,568.14,,,0,Etanol,,,0.0,0.8333333333333334,75.0,,0.0,0.57,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,27.000,,10.0,,36.0,1191.0,18.0,-0.6967126727104187,4.793191909790039,8.039729118347168,9.386018406587072,,-3.0,44.0,,15.0,63.14,,376.74,,,0,Gasolina,,,0.0,0.7333333333333333,75.0,,0.0,0.63,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,28.000,,11.0,,,1002.0,18.0,1.05105459690094,3.1531636714935303,8.032546997070312,8.693041364507387,,-1.0,44.0,,15.0,63.14,,390.195,,,0,Etanol,,,0.0,0.7333333333333333,75.0,,0.0,0.93,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,29.000,,12.0,,46.0,1002.0,17.0,-1.8363527059555051,2.0374655723571777,6.890512466430664,7.416375076089886,,-1.5,44.0,,15.0,63.14,,362.79,,,0,Etanol,,,0.0,0.6666666666666666,75.0,,0.0,1.0,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,30.000,,15.0,,46.0,913.0,14.0,-3.7014358043670654,2.28406834602356,8.192957878112793,9.27589100926093,,0.5,44.0,,16.0,63.14,,364.385,,,0,Etanol,,,0.0,0.6666666666666666,75.0,,0.0,1.0,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,31.000,,15.0,,57.0,861.0,11.0,-3.440467834472656,3.4189200401306152,6.854599475860596,8.397104687647763,,-7.0,44.0,,16.0,63.14,,364.385,,,0,Etanol,,,0.0,0.8333333333333334,75.0,,0.0,0.9,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,32.000,,16.0,,61.0,841.0,11.0,-3.555389642715454,3.246537446975708,7.091625213623047,8.571577980549323,,-9.0,44.0,,17.0,63.14,,345.735,,,0,Etanol,,,0.0,0.8,75.0,,0.0,0.87,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,33.000,,13.0,,50.0,870.0,11.0,-3.976768970489502,1.2880805730819702,6.878541469573975,8.049110246235182,,-9.0,44.0,,15.0,63.14,,272.55,,,0,Etanol,,,0.0,0.7666666666666667,75.0,,0.0,0.9,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,34.001,,16.0,,67.0,825.0,11.0,-3.337517261505127,1.158793568611145,6.959944248199463,7.805296147075012,,-9.0,44.0,,16.0,63.14,,325.61999999999995,,,0,Etanol,,,0.0,0.6666666666666666,75.0,,0.0,0.83,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,35.001,,14.0,,54.0,825.0,10.0,-4.991910457611084,2.669534921646118,9.126696586608888,10.73974754352789,,-18.0,44.0,,15.0,63.14,,279.0,,,0,Etanol,,,0.0,0.9,75.0,,0.0,0.9,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,35.999,,20.0,,54.0,,9.0,-1.1276689767837524,3.466804027557373,5.226542472839356,6.372371121261086,,-7.0,44.0,,16.0,63.14,,232.0,,,0,Gasolina,,,0.0,0.6666666666666666,75.0,,0.0,0.6,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,37.003,,20.0,,69.0,839.0,8.0,-4.022258758544922,1.3646949529647827,10.857705116271973,11.658932979790965,,-4.5,44.0,,18.0,63.14,,369.46,,,0,Etanol,,,0.0,0.8,75.0,,0.0,0.67,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,38.008,,21.0,,74.0,863.0,7.0,-3.845088005065918,3.567360639572144,10.960655212402344,12.150996929661082,,-11.5,44.0,,18.0,63.14,,382.655,,,0,Etanol,,,0.0,0.8666666666666667,75.0,,0.0,0.7,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,38.999,,31.0,,102.0,864.0,,-3.9600095748901367,3.31118106842041,7.115567684173584,8.790728034079015,,-17.5,44.0,,48.0,63.14,,877.9200000000001,,,0,Gasolina,,,0.0,0.7333333333333333,75.0,,1.0,0.7,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,40.004,,36.0,,105.0,1050.0,9.0,-3.83072280883789,3.976768970489502,7.398083209991455,9.23150929505877,,-17.5,44.0,,33.0,63.14,,978.75,,,0,Gasolina,,,0.0,0.7666666666666667,75.0,,1.0,0.7,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,41.000,,36.0,,93.0,1320.0,9.0,-4.6471452713012695,3.864241600036621,10.565611839294434,12.17211879069006,,,44.0,,27.0,63.14,,978.75,,,0,Gasolina,,,0.0,0.7666666666666667,75.0,,1.0,0.73,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,42.000,,33.0,,88.0,1320.0,12.0,-4.51067590713501,4.240131378173828,7.55131196975708,9.764590299033497,,2.0,44.0,,25.0,63.14,,859.5,,,0,Gasolina,,,0.0,0.7666666666666667,75.0,,1.0,0.7,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,43.000,,32.0,,88.0,1403.0,15.0,-5.671864032745361,3.5960910320281982,7.38132381439209,9.979271194305518,,12.0,44.0,,25.0,63.14,,917.205,,,0,Gasolina,,,0.0,0.8666666666666667,75.0,,1.0,0.63,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,44.000,,32.0,,88.0,1568.0,18.0,-4.898536682128906,3.57214903831482,7.309497833251953,9.49656090131638,,13.5,45.0,,25.0,63.14,,917.205,,,0,Gasolina,,,0.0,0.9666666666666668,75.0,,1.0,0.7,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,45.000,,31.0,,88.0,1724.0,20.0,-2.846705913543701,2.9065608978271484,8.592789649963379,9.50725327208128,,15.0,45.0,,25.0,63.14,,996.66,,,0,Gasolina,,,0.0,0.9333333333333332,75.0,,1.0,0.77,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,46.001,,30.0,,86.0,1864.0,22.0,0.1412578970193863,5.003881454467773,7.067683219909668,8.660885029881735,,15.0,45.0,,25.0,63.14,,1056.0,,,0,Gasolina,,,0.0,0.9333333333333332,75.0,,1.0,0.73,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,46.999,,27.0,,83.0,1977.0,22.0,-1.6950948238372805,4.228160381317139,8.712499618530273,9.831497153273755,,15.5,45.0,,25.0,63.14,,1069.18,,,0,Gasolina,,,0.0,0.9,75.0,,1.0,0.8,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,48.000,,27.0,,82.0,1977.0,24.0,-1.6711528301239014,4.479551315307617,9.528923034667969,10.661121234125948,,17.0,45.0,,25.0,63.14,,1069.18,,,0,Gasolina,,,0.0,0.8666666666666667,75.0,,1.0,0.8,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,49.000,,27.0,,82.0,2097.0,25.0,-2.22660756111145,4.577713489532471,7.94635534286499,9.43704430733083,,17.0,45.0,,25.0,63.14,,1069.18,,,0,Gasolina,,,0.0,0.8,75.0,,1.0,0.83,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,50.000,,27.0,,,2203.0,26.0,-1.259350061416626,3.4356794357299805,8.528146743774414,9.280040013148549,,18.0,45.0,,25.0,63.14,,1069.18,,,0,Gasolina,,,0.0,0.9,75.0,,1.0,0.73,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,51.001,,26.0,,72.0,2279.0,28.0,-0.608127236366272,3.181894063949585,9.215282440185549,9.768095977323329,,20.0,45.0,,25.0,63.14,,1222.78,,,0,Gasolina,,,0.0,0.8666666666666667,75.0,,1.0,0.73,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,52.000,,18.0,,57.0,2250.0,28.0,-0.4668693244457245,3.069366693496704,9.361329078674316,9.86273090905803,,20.0,45.0,,22.0,63.14,,1030.1699999999998,,,0,Gasolina,,,0.0,0.7333333333333333,75.0,,1.0,0.63,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,53.001,,9.0,,29.0,1808.0,28.0,-0.4022258818149566,2.365471363067627,10.314221382141112,10.589636591937978,,3.5,45.0,,16.0,63.14,,712.25,,,0,Gasolina,,,0.0,0.9666666666666668,75.0,,0.0,0.8,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,54.000,,9.0,,32.0,1399.0,27.0,-0.1364694982767105,2.293645143508911,9.909601211547852,10.17249370312966,,-8.5,45.0,,15.0,63.14,,595.4399999999999,,,0,Gasolina,,,0.0,0.9333333333333332,75.0,,0.0,0.73,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,54.999,,7.0,,32.0,1399.0,25.0,-0.2322375625371933,1.479616641998291,10.53688144683838,10.642794290855122,,-19.5,45.0,,14.0,63.14,,447.84,,,0,Gasolina,,,0.0,0.9666666666666668,75.0,,0.0,0.57,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,56.000,,7.0,,31.0,1024.0,19.0,0.119710087776184,1.8148049116134644,9.93593692779541,10.101024205765484,,-1.0,45.0,,14.0,63.14,,447.84,,,0,Etanol,,,0.0,0.9333333333333332,75.0,,0.0,0.83,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,57.000,,9.0,,40.0,969.0,14.0,1.1228805780410769,0.9576807022094728,7.8960771560668945,8.0328106895711,,-1.0,45.0,,14.0,63.14,,339.36,,,0,Etanol,,,0.0,0.8666666666666667,75.0,,0.0,0.9,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,57.999,,13.0,,50.0,873.0,11.0,-1.173158884048462,2.9951462745666504,7.884106159210205,8.51506505570971,,-4.0,45.0,,15.0,63.14,,333.315,,,0,Etanol,,,0.0,0.7666666666666667,75.0,,0.0,0.9,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,58.999,,15.0,,60.0,839.0,10.0,-1.2713210582733154,1.5658079385757446,9.742006301879885,9.948602842589676,,-4.0,,,16.0,63.14,,321.49,,,0,Etanol,,,0.0,0.7666666666666667,75.0,,0.0,0.87,14840.0,1.56,162.0,0.0,Gasolina
,PSEUDO-POLO,App2Car,60.000,,15.0,,60.0,839.0,10.0,-0.3208230137825012,4.151545524597168,8.322244644165039,9.305805369032225,,-9.0,,,16.0,63.14,,321.49,,,0,Etanol,,,0.0,0.7,81.0,0.0,0.0,0.87,14840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,61.000,,44.0,,100.0,839.0,10.0,-4.489128112792969,8.432378768920898,-2.0015525817871094,9.7603020267446,,-9.0,45.0,,74.0,63.14,,2224.53,,,0,Gasolina,,,1.0,0.5,81.0,0.0,2.0,0.57,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,62.001,,42.0,,100.0,1618.0,16.0,3.426102638244629,1.3072341680526731,9.86650562286377,10.525919136299382,,7.5,45.0,,32.0,63.14,,1397.22,,,0,Gasolina,,,0.0,1.0,81.0,0.0,1.0,0.73,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,63.001,,42.0,,98.0,1781.0,20.0,3.533841609954834,2.2433669567108154,7.376535415649414,8.48139178231027,,10.5,45.0,,33.0,63.14,,1575.11,,,0,Gasolina,,,0.0,0.9666666666666668,81.0,0.0,2.0,0.83,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,64.001,,41.0,,95.0,1980.0,23.0,3.1962592601776123,1.7621324062347412,9.682151794433594,10.34723379680905,,12.0,45.0,,33.0,63.14,,1549.705,,,0,Gasolina,,,0.0,0.9666666666666668,81.0,0.0,2.0,0.9,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,65.000,,40.0,,94.0,2275.0,27.0,2.5091233253479004,2.1811177730560303,9.569623947143556,10.130679991564692,,10.5,45.0,,31.0,63.14,,1600.2,,,0,Gasolina,,,0.0,0.9666666666666668,81.0,0.0,2.0,0.93,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,66.000,,39.0,,96.0,2477.0,27.0,2.7030537128448486,1.9249382019042969,9.315838813781738,9.889223390137229,,10.5,45.0,,36.0,63.14,,1938.75,,,0,Gasolina,,,0.0,0.8666666666666667,81.0,0.0,2.0,0.83,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,67.000,,41.0,,105.0,2477.0,30.0,2.925714492797852,1.6687586307525637,10.323798179626465,10.859344801355986,,8.0,45.0,,33.0,63.14,,2050.835,,,0,Gasolina,,,0.0,0.9333333333333332,81.0,0.0,2.0,0.87,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,68.000,,50.0,,105.0,1833.0,32.0,3.222595453262329,2.52109432220459,9.119514465332031,9.995328014639613,,7.5,45.0,,53.0,63.14,,2924.53,,,1,Gasolina,,,0.0,0.8333333333333334,81.0,0.0,2.0,0.93,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,69.003,,50.0,,122.0,1708.0,35.0,-0.4908113479614258,2.8203697204589844,8.394071578979492,8.868811578357095,,3.5,45.0,,69.0,63.14,,3658.4,,,1,Gasolina,,,0.0,0.8333333333333334,81.0,0.0,2.0,0.83,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,69.999,,52.0,,121.0,1775.0,37.0,0.5746083855628967,2.75812029838562,8.769960403442383,9.21138468717235,,-10.0,45.0,,69.0,63.14,,3744.48,,,1,Gasolina,,,0.0,0.8,81.0,0.0,2.0,0.77,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,71.000,,18.0,,61.0,1804.0,37.0,1.0223240852355957,2.360682964324951,10.611102104187012,10.918491583492148,,13.5,45.0,,21.0,63.14,,1065.625,,,0,Gasolina,,,0.0,0.9,81.0,0.0,1.0,0.77,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,72.000,,29.0,,85.0,1784.0,37.0,0.689530074596405,1.8938134908676147,9.260771751403809,9.477545815956992,,13.5,45.0,,25.0,63.14,,1420.32,,,0,Gasolina,,,0.0,0.9666666666666668,81.0,0.0,2.0,0.73,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,73.002,,30.0,,87.0,1772.0,37.0,1.2976573705673218,2.279279947280884,8.731653213500977,9.117060906361566,,15.0,,,25.0,63.14,,1435.14,,,0,Gasolina,,,0.0,0.9333333333333332,81.0,0.0,2.0,0.77,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,74.000,,30.0,,88.0,1772.0,37.0,-0.1005564704537391,2.3080103397369385,10.007762908935549,10.270946488690749,,,45.0,,25.0,63.14,,1435.14,,,0,Gasolina,,,0.0,0.9,81.0,0.0,2.0,0.77,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,75.000,,30.0,,88.0,1767.0,37.0,1.7405846118927002,2.8107926845550537,9.749189376831056,10.294507458447022,,15.0,45.0,,25.0,63.14,,1435.14,,,0,Gasolina,,,0.0,0.9333333333333332,81.0,0.0,2.0,0.83,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,76.002,,30.0,,88.0,1755.0,,1.0558429956436155,1.8363527059555051,8.722076416015625,8.975612107201144,,15.0,45.0,,25.0,63.14,,1435.14,,,0,Gasolina,,,0.0,0.9,81.0,0.0,2.0,0.8,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,76.999,,30.0,,87.0,1733.0,36.0,1.8507179021835327,2.636016130447388,10.48899745941162,10.972365537885842,,15.0,45.0,,25.0,63.14,,1435.14,,,0,Gasolina,,,0.0,0.9333333333333332,81.0,0.0,2.0,0.83,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,78.000,,30.0,,88.0,1732.0,36.0,1.3670891523361206,1.2449848651885986,11.202469825744627,11.354041142329134,,15.0,45.0,,25.0,63.14,,1435.14,,,0,Gasolina,,,0.0,0.9333333333333332,81.0,0.0,2.0,0.87,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,79.001,,30.0,,87.0,1789.0,36.0,2.233790159225464,2.3032219409942627,10.563218116760254,11.039756644382246,,15.0,45.0,,25.0,63.14,,1435.14,,,0,Gasolina,,,0.0,0.9333333333333332,81.0,0.0,2.0,0.87,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,80.004,,30.0,,87.0,1789.0,36.0,2.451662540435791,2.293645143508911,10.062829971313477,10.6081103071227,,15.0,45.0,,25.0,63.14,,1435.14,,,0,Gasolina,,,0.0,0.9333333333333332,81.0,0.0,2.0,0.87,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,81.000,,30.0,,87.0,1759.0,35.0,2.607285737991333,2.449268341064453,10.405200958251951,11.00295693473718,,15.0,45.0,,25.0,63.14,,1435.14,,,0,Gasolina,,,0.0,0.9333333333333332,81.0,0.0,2.0,0.83,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,82.001,,30.0,,87.0,1746.0,35.0,2.650381326675415,2.7748796939849854,9.485827445983888,10.232565701126044,,15.0,45.0,,25.0,63.14,,1435.14,,,0,Gasolina,,,0.0,0.9333333333333332,81.0,0.0,2.0,0.83,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,83.001,,30.0,,87.0,1731.0,35.0,2.5546131134033203,2.497152328491211,8.999804496765137,9.682886908915918,,15.0,45.0,,25.0,63.14,,1435.14,,,0,Gasolina,,,0.0,0.9333333333333332,81.0,0.0,2.0,0.83,12840.0,2.34,221.0,0.78,Gasolina
,PSEUDO-POLO,App2Car,84.000,,30.0,,88.0,1709.0,34.0,3.011905670166016,2.636016130447388,9.23682975769043,10.066736351892429,,14.0,45.0,,25.0,63.14,,1435.14,,,0,Gasolina,,,0.0,0.9333333333333332,81.0,0.0,2.0,0.87,12840.0,2.34,221.0,0.78,Gasolina
