device,VIN,data_collector,elapsed_time_s,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,coolant_temp,distance_traveled_with_MIL_on,driver_behaviour_label,fuel_model_prediction_prob,runtime_since_engine_start,short_term_fuel_trim_bank_1,fuel_type
,,App2Car,9.997,14.18,18.0,,26.0,709.0,0.0,-0.9385270476341248,0.3615244626998901,9.74679470062256,9.79854784610226,,2.5,39.0,1.34,13.0,50.59,,180.45,,,0,Etanol,,,0.0,0.9,90.0,0.0,0.0,0.67,1026.0,-6.25,Etanol
,,App2Car,10.997,14.18,17.0,,26.0,743.0,0.0,-1.2761094570159912,0.9074024558067322,9.521739959716797,9.649630377561484,,2.5,39.0,1.38,13.0,50.59,,170.765,,,0,Etanol,,,0.0,0.9,90.0,0.0,0.0,0.67,1026.0,-6.25,Etanol
,,App2Car,12.000,14.18,38.0,,37.0,875.0,2.0,-1.8483237028121948,1.1444283723831177,9.440337181091309,9.687413633296964,,17.5,39.0,3.05,15.0,50.59,,448.6,,,0,Gasolina,,,1.0,0.7666666666666667,90.0,0.0,0.0,0.5,1026.0,-6.25,Etanol
,,App2Car,12.996,14.18,15.0,,24.0,875.0,6.0,-0.5434837937355042,0.9433154463768004,10.244789123535156,10.30247168649982,,20.5,39.0,1.95,14.0,50.59,,238.875,,,0,Gasolina,,,0.0,0.9333333333333332,90.0,0.0,0.0,0.5,1026.0,-6.25,Etanol
,,App2Car,13.997,14.18,15.0,,24.0,1081.0,8.0,-0.7876923680305481,1.213860273361206,8.157045364379883,8.284401312493827,,-1.0,39.0,1.83,17.0,50.59,,319.815,,,0,Gasolina,,,0.0,0.7333333333333333,90.0,0.0,0.0,0.6,1026.0,-6.25,Etanol
,,App2Car,14.997,14.18,20.0,,37.0,863.0,11.0,-1.5610195398330688,1.5490485429763794,10.347740173339844,10.57884965802942,,19.5,39.0,3.56,17.0,50.59,,389.34,,,0,Gasolina,,,0.0,0.6666666666666666,90.0,0.0,0.0,0.7,1026.0,-6.25,Etanol
,,App2Car,15.996,14.18,37.0,,43.0,1156.0,15.0,0.828393816947937,1.8171991109848025,8.825027465820312,9.048179855496045,,23.0,39.0,3.56,17.0,50.59,,615.12,,,0,Etanol,,,0.0,0.5333333333333333,90.0,0.0,1.0,0.73,1026.0,-6.25,Etanol
,,App2Car,16.997,14.18,13.0,,24.0,1166.0,15.0,1.139639973640442,2.468421936035156,8.705317497253418,9.120002130032931,,23.0,39.0,2.64,15.0,50.59,,371.84,,,0,Etanol,,,0.0,0.9333333333333332,90.0,0.0,0.0,0.73,1026.0,-6.25,Etanol
,,App2Car,17.997,14.18,17.0,,24.0,880.0,15.0,0.8834604024887085,-0.6009446382522583,8.51138687133789,8.578189973099958,,0.0,39.0,1.73,14.0,50.59,,410.56,,,0,Etanol,,,0.0,0.7,90.0,0.0,0.0,0.6,1026.0,-6.25,Etanol
,,App2Car,18.997,14.18,19.0,,26.0,880.0,12.0,0.5339069962501526,0.2466027736663818,10.769119262695312,10.785165705856356,,-1.0,39.0,1.77,14.0,50.59,,353.40000000000003,,,0,Etanol,,,0.0,0.8333333333333334,90.0,0.0,0.0,0.57,1026.0,-6.25,Etanol
,,App2Car,19.997,14.18,19.0,,26.0,865.0,11.0,-0.0119710080325603,0.2992752194404602,7.60637903213501,7.612273703861914,,-1.0,39.0,1.83,14.0,50.59,,353.40000000000003,,,0,Etanol,,,0.0,0.8666666666666667,90.0,0.0,0.0,0.83,1026.0,-6.25,Etanol
,,App2Car,21.000,14.18,19.0,,25.0,870.0,10.0,-0.071826048195362,0.8188169598579407,10.053253173828123,10.086799272912872,,-1.0,39.0,1.79,14.0,50.59,,353.40000000000003,,,0,Etanol,,,0.0,0.8666666666666667,90.0,0.0,0.0,0.83,1026.0,-6.25,Etanol
,,App2Car,21.997,14.18,19.0,,26.0,808.0,8.0,0.7254431247711182,-0.059855043888092,10.527304649353027,10.552440169640688,,-1.0,39.0,1.79,14.0,50.59,,353.40000000000003,,,0,Etanol,,,0.0,0.9,90.0,0.0,0.0,0.73,1026.0,-6.25,Etanol
,,App2Car,22.996,14.18,20.0,,28.0,821.0,7.0,1.0773907899856567,0.6200982332229614,8.990227699279785,9.075763704399186,,-1.0,39.0,1.83,14.0,50.59,,309.12,,,0,Etanol,,,0.0,0.8666666666666667,90.0,0.0,0.0,0.73,1026.0,-6.25,Etanol
,,App2Car,23.998,14.18,19.0,,27.0,866.0,7.0,2.4468741416931152,0.811634361743927,8.75080680847168,9.122640144258908,,-1.0,39.0,1.85,14.0,50.59,,288.73,,,0,Etanol,,,0.0,0.8666666666666667,90.0,0.0,0.0,0.77,1026.0,-6.25,Etanol
,,App2Car,24.997,14.18,45.0,,49.0,866.0,7.0,2.3750481605529785,1.316810965538025,8.975862503051758,9.377683752270483,,15.5,39.0,3.29,16.0,50.59,,641.16,,,0,Etanol,,,1.0,0.6666666666666666,90.0,0.0,1.0,0.57,1026.0,-6.25,Etanol
,,App2Car,25.999,14.18,54.0,,49.0,705.0,9.0,-1.0630255937576294,0.646434485912323,9.51695156097412,9.597930400429473,,11.5,39.0,4.99,18.0,50.59,,789.075,,,0,Gasolina,,,0.0,0.5333333333333333,90.0,0.0,1.0,0.6,1026.0,-6.25,Etanol
,,App2Car,26.997,14.18,54.0,,59.0,964.0,12.0,0.090979665517807,1.53707754611969,8.980650901794434,9.111694425419689,,15.5,39.0,5.47,18.0,50.59,,789.075,,,0,Gasolina,,,0.0,0.6333333333333333,90.0,0.0,1.0,0.67,1026.0,-6.25,Etanol
,,App2Car,27.997,14.18,43.0,,51.0,1294.0,16.0,-0.1891419291496276,1.7621324062347412,9.770736694335938,9.930165196838765,,22.5,39.0,6.47,18.0,50.59,,760.1,,,0,Gasolina,,,0.0,0.7,90.0,0.0,1.0,0.63,1026.0,-6.25,Etanol
,,App2Car,28.998,14.18,43.0,,48.0,1542.0,20.0,0.5626373887062073,1.968033790588379,10.919954299926758,11.110135901264066,,25.0,39.0,6.47,19.0,50.59,,942.23,,,0,Etanol,,,0.0,0.9333333333333332,90.0,0.0,1.0,0.57,1026.0,-6.25,Etanol
,,App2Car,29.998,14.18,42.0,,46.0,1800.0,23.0,0.3854664862155914,3.2297780513763428,9.38048267364502,9.928419101936733,,25.0,39.0,7.38,20.0,50.59,,1098.02,,,0,Gasolina,,,0.0,0.8333333333333334,90.0,0.0,1.0,0.6,1026.0,-6.25,Etanol
,,App2Car,30.997,14.18,12.0,,20.0,1456.0,23.0,-0.7805097699165344,1.0821791887283323,6.988674640655518,7.114905518022948,,25.0,39.0,2.16,15.0,50.59,,577.5,,,0,Gasolina,,,0.0,0.9333333333333332,90.0,0.0,1.0,0.67,1026.0,-6.25,Etanol
,,App2Car,31.997,14.18,25.0,,31.0,1456.0,24.0,-0.4189853072166443,2.655169725418091,8.348581314086914,8.770649059012758,,-24.5,39.0,2.81,16.0,50.59,,748.72,,,0,Gasolina,,,0.0,0.6333333333333333,90.0,0.0,1.0,0.6,1026.0,-6.25,Etanol
,,App2Car,32.997,14.18,29.0,,31.0,1205.0,24.0,1.0055646896362305,1.5514427423477173,8.848969459533691,9.040043994560348,,26.0,40.0,3.84,16.0,50.59,,743.325,,,0,Gasolina,,,0.0,0.6,90.0,0.0,1.0,0.67,1026.0,-6.25,Etanol
,,App2Car,33.999,14.18,29.0,,32.0,1304.0,25.0,0.3399766385555267,2.449268341064453,8.78432559967041,9.125726040284633,,27.5,39.0,3.23,16.0,50.59,,743.325,,,0,Etanol,,,0.0,0.6333333333333333,90.0,0.0,1.0,0.9,1026.0,-6.25,Etanol
,,App2Car,34.997,14.18,21.0,,22.0,1313.0,26.0,-0.1364694982767105,-0.3351882398128509,6.54574728012085,6.555744239617516,,-12.5,39.0,3.23,15.0,50.59,,644.92,,,0,Etanol,,,1.0,0.5666666666666667,90.0,0.0,1.0,0.6,1026.0,-6.25,Etanol
,,App2Car,35.997,14.18,29.0,,27.0,761.0,23.0,-0.1939303427934646,0.6631938815116882,7.922413349151611,7.952488187802996,,-1.0,39.0,2.45,14.0,50.59,,746.075,,,0,Etanol,,,0.0,0.7666666666666667,90.0,0.0,1.0,0.6,1026.0,-6.25,Etanol
,,App2Car,36.996,14.18,19.0,,25.0,871.0,23.0,-0.1244984865188598,-1.699883222579956,9.734824180603027,9.8829097269381,,-1.0,39.0,1.79,14.0,50.59,,453.81,,,0,Etanol,,,0.0,0.8,90.0,0.0,0.0,0.57,1026.0,-6.25,Etanol
,,App2Car,37.997,14.18,19.0,,25.0,863.0,20.0,2.013523578643799,-1.1324573755264282,8.829815864562988,9.127014030405944,,-1.0,39.0,1.81,14.0,50.59,,453.81,,,0,Etanol,,,0.0,0.8,90.0,0.0,0.0,0.97,1026.0,-6.25,Etanol
,,App2Car,38.997,14.18,20.0,,25.0,863.0,16.0,0.9193734526634216,-0.1651999205350875,8.243236541748047,8.295992239775623,,-1.0,39.0,1.81,14.0,50.59,,407.34,,,0,Etanol,,,0.0,0.7,90.0,0.0,0.0,1.0,1026.0,-6.25,Etanol
,,App2Car,39.997,14.18,20.0,,25.0,801.0,11.0,-1.7166426181793213,0.42377370595932,8.760383605957031,8.937044643277371,,-1.0,39.0,1.69,14.0,50.59,,407.34,,,0,Etanol,,,0.0,0.7333333333333333,90.0,0.0,0.0,0.83,1026.0,-6.25,Etanol
,,App2Car,40.997,14.18,20.0,,26.0,762.0,10.0,-1.6352397203445437,-0.0646434426307678,9.804255485534668,9.939900067068294,,-1.0,39.0,1.79,14.0,50.59,,407.34,,,0,Etanol,,,0.0,0.8,90.0,0.0,0.0,0.8,1026.0,-6.25,Etanol
,,App2Car,41.997,14.18,22.0,,27.0,763.0,10.0,0.7110779285430908,-0.2035071402788162,10.141838073730469,10.168772123042906,,-1.0,39.0,1.79,14.0,50.59,,345.92,,,0,Etanol,,,0.0,0.8,90.0,0.0,0.0,0.8,1026.0,-6.25,Etanol
,,App2Car,42.996,14.18,22.0,,27.0,802.0,10.0,-1.4963760375976562,-0.3375824391841888,9.188945770263672,9.316105812945056,,-1.0,39.0,1.77,14.0,50.59,,345.92,,,0,Etanol,,,0.0,0.8666666666666667,90.0,0.0,0.0,0.8,1026.0,-6.25,Etanol
,,App2Car,43.998,14.18,21.0,,26.0,809.0,10.0,0.2346317619085312,1.0223240852355957,9.430760383605955,9.488911423969595,,-1.0,39.0,1.69,14.0,50.59,,341.31,,,0,Etanol,,,0.0,0.8333333333333334,90.0,0.0,0.0,0.8,1026.0,-6.25,Etanol
,,App2Car,44.997,14.18,22.0,,26.0,809.0,9.0,-0.0191536135971546,1.6855180263519287,7.948749542236328,8.12551273233101,,-1.0,39.0,1.79,14.0,50.59,,342.395,,,0,Etanol,,,0.0,0.7666666666666667,90.0,0.0,0.0,0.77,1026.0,-6.25,Etanol
,,App2Car,45.997,14.18,22.0,,26.0,779.0,7.0,0.4884171485900879,-0.071826048195362,10.041281700134276,10.053409793382928,,-1.0,39.0,1.81,14.0,50.59,,342.395,,,0,Etanol,,,0.0,0.9,90.0,0.0,0.0,0.73,1026.0,-6.25,Etanol
,,App2Car,46.996,14.18,22.0,,27.0,769.0,7.0,1.623268723487854,1.659181833267212,11.037269592285156,11.278705854719345,,-1.0,39.0,1.73,14.0,50.59,,342.395,,,0,Etanol,,,0.0,0.8666666666666667,90.0,0.0,0.0,0.73,1026.0,-6.25,Etanol
,,App2Car,47.997,14.18,20.0,,27.0,812.0,7.0,0.7038952708244324,1.7046716213226318,8.576030731201172,8.772096499203519,,18.5,39.0,1.73,14.0,50.59,,292.81500000000005,,,0,Etanol,,,0.0,0.8666666666666667,90.0,0.0,0.0,0.63,1026.0,-6.25,Etanol
,,App2Car,48.997,14.18,40.0,,47.0,677.0,9.0,1.338358759880066,1.2856862545013428,9.160215377807615,9.346322222296028,,0.5,39.0,2.3,17.0,50.59,,590.3199999999999,,,0,Etanol,,,1.0,0.7,90.0,0.0,1.0,0.57,1026.0,-6.25,Etanol
,,App2Car,49.997,14.18,73.0,,77.0,953.0,13.0,1.5873557329177856,1.5753847360610962,9.641449928283691,9.89742855538967,,0.5,39.0,6.57,20.0,50.59,,1097.57,,,0,Gasolina,,,0.0,0.5666666666666667,90.0,0.0,1.0,0.63,1026.0,-6.25,Etanol
,,App2Car,51.000,14.18,72.0,,79.0,1410.0,13.0,0.9720458984375,2.315192937850952,9.643844604492188,9.965376577116247,,4.5,39.0,9.21,22.0,50.59,,1340.025,,,0,Gasolina,,,0.0,0.8666666666666667,90.0,0.0,2.0,0.8,1026.0,-6.25,Etanol
,,App2Car,51.997,14.18,77.0,,79.0,1410.0,18.0,0.5147533416748047,2.269703149795532,9.035717010498049,9.33063263046836,,10.0,39.0,13.6,25.0,50.59,,1857.25,,,0,Gasolina,,,0.0,0.9666666666666668,90.0,0.0,2.0,0.67,1026.0,-6.25,Etanol
,,App2Car,52.996,14.18,77.0,,82.0,1911.0,25.0,-0.4836287498474121,1.0223240852355957,9.986215591430664,10.050051996953282,,18.5,39.0,4.77,15.0,50.59,,1739.61,,,0,Gasolina,,,0.0,0.9,90.0,0.0,2.0,0.83,1026.0,-6.25,Etanol
,,App2Car,53.998,14.18,21.0,,21.0,1926.0,27.0,0.4884171485900879,1.261744260787964,9.282320022583008,9.3804059023218,,15.5,40.0,10.32,15.0,50.59,,784.53,,,0,Gasolina,,,0.0,0.8,90.0,0.0,1.0,0.8,1026.0,-6.25,Etanol
,,App2Car,54.996,14.18,69.0,,65.0,1509.0,29.0,-0.3112462162971496,1.5131354331970217,9.193734169006348,9.322617712676545,,17.0,40.0,10.32,21.0,50.59,,1932.48,,,0,Gasolina,,,0.0,0.9333333333333332,90.0,0.0,2.0,0.83,1026.0,-6.25,Etanol
,,App2Car,55.997,14.18,63.0,,64.0,1635.0,32.0,0.5051765441894531,1.41257905960083,9.854534149169922,9.968070336709012,,17.0,40.0,10.38,22.0,50.59,,1706.14,,,0,Gasolina,,,0.0,0.9,90.0,0.0,2.0,0.97,1026.0,-6.25,Etanol
,,App2Car,56.999,14.18,58.0,,53.0,1754.0,32.0,0.1915361285209655,1.2473790645599363,9.576807022094728,9.65960006199398,,21.5,40.0,10.32,20.0,50.59,,1635.75,,,0,Gasolina,,,0.0,0.9,90.0,0.0,2.0,0.83,1026.0,-6.25,Etanol
,,App2Car,57.997,14.18,29.0,,53.0,1754.0,34.0,-0.1340752989053726,0.7469909191131592,9.780313491821287,9.809714757184103,,28.0,39.0,5.2,15.0,50.59,,1025.01,,,0,Gasolina,,,0.0,0.8666666666666667,90.0,0.0,1.0,0.87,1026.0,-6.25,Etanol
,,App2Car,58.997,14.18,29.0,,21.0,1651.0,34.0,0.3303998410701751,0.4836287498474121,9.69651699066162,9.71419078322264,,-25.0,39.0,1.93,15.0,50.59,,1025.01,,,0,Gasolina,,,0.0,0.7333333333333333,90.0,0.0,1.0,0.67,1026.0,-6.25,Etanol
,,App2Car,59.998,14.3,22.0,,21.0,1651.0,34.0,0.6584054827690125,-0.1173158809542656,10.649409294128418,10.670387954968325,,-25.0,39.0,1.93,15.0,43.92,,882.2800000000001,,,0,Gasolina,,,0.0,0.6333333333333333,92.0,,1.0,0.5,1086.0,0.0,Etanol
,,App2Car,60.997,14.3,22.0,,26.0,851.0,30.0,0.2250549644231796,-0.8307880163192749,9.830592155456545,9.868201487200944,,-1.0,39.0,1.75,15.0,43.92,,882.2800000000001,,,0,Gasolina,,,0.0,0.6333333333333333,92.0,,1.0,0.53,1086.0,0.0,Etanol
,,App2Car,61.997,14.3,19.0,,25.0,871.0,25.0,-0.4644751250743866,-0.9672574996948242,9.399636268615724,9.460681064004053,,-1.0,39.0,1.75,14.0,43.92,,551.495,,,0,Etanol,,,0.0,0.8,92.0,,1.0,0.77,1086.0,0.0,Etanol
,,App2Car,62.997,14.3,20.0,,25.0,865.0,18.0,-0.0622492432594299,-0.2849099934101105,10.14902114868164,10.153210277986885,,-1.0,39.0,1.77,14.0,43.92,,510.975,,,0,Etanol,,,0.0,0.8333333333333334,92.0,,0.0,1.0,1086.0,0.0,Etanol
,,App2Car,63.998,14.3,20.0,,25.0,845.0,15.0,-0.0694318488240242,0.7206547260284424,11.568782806396484,11.591414910930984,,-1.0,39.0,1.83,14.0,43.92,,510.975,,,0,Etanol,,,0.0,0.8333333333333334,92.0,,0.0,0.93,1086.0,0.0,Etanol
,,App2Car,64.997,14.3,93.0,,95.0,845.0,15.0,-0.4285621047019958,1.7980455160140991,9.05247688293457,9.239262463601182,,16.0,39.0,9.39,25.0,43.92,,1806.3,,,0,Gasolina,,,1.0,0.5333333333333333,92.0,,2.0,0.63,1086.0,0.0,Etanol
,,App2Car,65.997,14.3,85.0,,95.0,1010.0,20.0,-0.4453215301036834,2.360682964324951,10.44350814819336,10.71624923957114,,-1.0,39.0,10.44,29.0,43.92,,2052.75,,,0,Gasolina,,,0.0,0.6666666666666666,92.0,,2.0,0.83,1086.0,0.0,Etanol
,,App2Car,66.997,14.3,85.0,,95.0,1251.0,24.0,-0.2944868206977844,1.4413094520568848,8.374917984008789,8.50313745996306,,2.0,39.0,13.51,31.0,43.92,,2371.295,,,0,Gasolina,,,0.0,0.7666666666666667,92.0,,2.0,0.8,1086.0,0.0,Etanol
,,App2Car,67.997,14.3,95.0,,96.0,1479.0,29.0,-0.2298433631658554,2.387019157409668,9.864110946655272,10.151422225351311,,5.0,39.0,13.51,31.0,43.92,,2588.845,,,1,Gasolina,,,0.0,0.8,92.0,,2.0,0.7,1086.0,0.0,Etanol
,,App2Car,68.997,14.3,91.0,,96.0,1752.0,34.0,-0.1963245421648025,2.6144683361053467,9.904812812805176,10.24594089691441,,8.5,39.0,15.56,33.0,43.92,,2867.4,,,1,Gasolina,,,0.0,0.8,92.0,,2.0,0.83,1086.0,0.0,Etanol
,,App2Car,69.997,14.3,95.0,,89.0,1954.0,38.0,-0.2489969730377197,0.7493851184844971,9.670180320739746,9.702369039776327,,8.5,39.0,18.53,33.0,43.92,,3258.54,,,1,Gasolina,,,0.0,0.7333333333333333,92.0,,2.0,0.8,1086.0,0.0,Etanol
,,App2Car,70.997,14.3,13.0,,55.0,1954.0,38.0,-0.6105214357376099,0.8762778043746948,8.925583839416504,8.98925169791056,,4.0,39.0,2.73,16.0,43.92,,906.27,,,0,Gasolina,,,0.0,0.8333333333333334,92.0,,1.0,0.77,1086.0,0.0,Etanol
,,App2Car,71.996,14.3,91.0,,90.0,1499.0,38.0,-0.5985504388809204,1.6160861253738403,9.921571731567385,10.07013319758718,,5.5,39.0,13.96,27.0,43.92,,2708.355,,,1,Gasolina,,,0.0,0.8,92.0,,2.0,0.7,1086.0,0.0,Etanol
,,App2Car,72.997,14.3,91.0,,90.0,1550.0,40.0,-0.7661445140838623,1.7262194156646729,9.710882186889648,9.892827893738431,,6.5,39.0,14.98,28.0,43.92,,2783.75,,,1,Gasolina,,,0.0,0.8,92.0,,2.0,0.8,1086.0,0.0,Etanol
,,App2Car,73.997,14.3,91.0,,92.0,1640.0,43.0,0.5841852426528931,1.7549498081207275,9.045293807983398,9.23246777949965,,7.5,39.0,15.95,28.0,43.92,,2974.8,,,1,Gasolina,,,0.0,0.8,92.0,,2.0,0.9,1086.0,0.0,Etanol
,,App2Car,74.997,14.3,91.0,,92.0,1730.0,45.0,-0.4261679053306579,1.414973258972168,10.69489860534668,10.79650983354281,,9.0,38.0,15.95,28.0,43.92,,2974.8,,,1,Gasolina,,,0.0,0.7666666666666667,92.0,,2.0,0.9,1086.0,0.0,Etanol
,,App2Car,75.997,14.3,92.0,,91.0,1813.0,47.0,0.2250549644231796,1.9369091987609863,9.569623947143556,9.766266915817928,,9.0,38.0,16.63,29.0,43.92,,3171.55,,,1,Gasolina,,,0.0,0.7333333333333333,92.0,,2.0,0.9,1086.0,0.0,Etanol
,,App2Car,76.996,14.3,94.0,,95.0,1896.0,47.0,-0.0287304203957319,1.6974890232086182,9.986215591430664,10.129501283849208,,9.0,38.0,18.11,32.0,43.92,,3534.165,,,1,Gasolina,,,0.0,0.8333333333333334,92.0,,2.0,0.97,1086.0,0.0,Etanol
,,App2Car,77.997,14.3,90.0,,84.0,1896.0,49.0,0.3782838582992553,1.4221558570861816,9.169792175292969,9.287126277668376,,10.0,38.0,17.9,29.0,43.92,,3333.2200000000003,,,1,Gasolina,,,0.0,0.8,92.0,,2.0,0.97,1086.0,0.0,Etanol
,,App2Car,78.997,14.3,90.0,,84.0,1957.0,50.0,0.4381389021873474,0.8643068075180054,10.168174743652344,10.214243465503518,,4.0,37.0,2.61,15.0,43.92,,2419.9,,,0,Gasolina,,,0.0,0.7666666666666667,92.0,,2.0,0.87,1086.0,0.0,Etanol
,,App2Car,79.997,14.3,14.0,,19.0,1388.0,49.0,0.4429273009300232,1.3263877630233765,9.65581512451172,9.75654932906899,,-3.0,38.0,16.05,15.0,43.92,,1106.24,,,0,Gasolina,,,0.0,0.6666666666666666,92.0,,1.0,0.9,1086.0,0.0,Etanol
,,App2Car,80.997,14.3,82.0,,81.0,1575.0,49.0,0.4836287498474121,1.5155296325683594,9.339780807495115,9.47429323838596,,10.0,37.0,16.05,25.0,43.92,,2546.64,,,1,Gasolina,,,0.0,0.9,92.0,,2.0,0.8,1086.0,0.0,Etanol
,,App2Car,81.997,14.3,80.0,,82.0,1592.0,50.0,0.5147533416748047,1.2090718746185305,10.012551307678224,10.098416187187366,,10.0,37.0,13.08,24.0,43.92,,2594.8,,,1,Gasolina,,,0.0,0.8,92.0,,2.0,0.83,1086.0,0.0,Etanol
,,App2Car,82.997,14.3,78.0,,81.0,1619.0,50.0,0.0694318488240242,1.436521053314209,9.56483554840088,9.672357137027108,,10.5,37.0,13.16,24.0,43.92,,2554.88,,,1,Gasolina,,,0.0,0.8,92.0,,2.0,0.87,1086.0,0.0,Etanol
,,App2Car,83.997,14.3,74.0,,70.0,1619.0,50.0,0.1316810995340347,1.45806884765625,9.244012832641602,9.359224216062072,,11.0,37.0,12.49,23.0,43.92,,2429.78,,,0,Gasolina,,,0.0,0.8,92.0,,2.0,0.93,1086.0,0.0,Etanol
,,App2Car,84.996,14.3,61.0,,70.0,1623.0,50.0,0.5482721924781799,1.314416766166687,10.259154319763184,10.357535478526758,,16.5,37.0,10.32,21.0,43.92,,2066.265,,,0,Gasolina,,,0.0,0.8,92.0,,2.0,0.87,1086.0,0.0,Etanol
,,App2Car,85.997,14.3,61.0,,63.0,1619.0,50.0,0.3088520169258117,1.015141487121582,9.284713745117188,9.345149069758202,,20.5,37.0,10.26,21.0,43.92,,2066.265,,,0,Gasolina,,,0.0,0.8,92.0,,2.0,0.87,1086.0,0.0,Etanol
,,App2Car,86.998,14.3,61.0,,63.0,1627.0,50.0,0.8882488012313843,0.5889736413955688,9.660603523254396,9.71921479938904,,15.0,37.0,10.26,21.0,43.92,,2066.265,,,0,Gasolina,,,0.0,0.8666666666666667,92.0,,2.0,0.9,1086.0,0.0,Etanol
,,App2Car,87.997,14.3,13.0,,23.0,1588.0,49.0,0.9624691009521484,0.6991068720817566,10.15141487121582,10.220876727386026,,31.0,37.0,2.23,15.0,43.92,,957.28,,,0,Gasolina,,,0.0,0.8,92.0,,1.0,0.9,1086.0,0.0,Etanol
,,App2Car,88.996,14.3,31.0,,35.0,1561.0,48.0,0.5147533416748047,0.8020575642585754,9.373299598693848,9.421624738123676,,31.0,37.0,5.12,18.0,43.92,,1327.5949999999998,,,0,Gasolina,,,0.0,0.9666666666666668,92.0,,2.0,0.63,1086.0,0.0,Etanol
,,App2Car,89.997,14.3,34.0,,37.0,1561.0,48.0,0.849941611289978,0.811634361743927,9.23443603515625,9.30891830274377,,28.5,37.0,5.56,18.0,43.92,,1378.0099999999998,,,0,Etanol,,,0.0,0.9666666666666668,92.0,,2.0,0.6,1086.0,0.0,Etanol
,,App2Car,90.997,14.3,32.0,,37.0,1559.0,48.0,0.8690952062606812,0.7996633648872375,9.955090522766112,10.024899764643822,,28.5,37.0,5.25,14.0,43.92,,1183.6,,,0,Etanol,,,0.0,0.9666666666666668,92.0,,2.0,0.57,1086.0,0.0,Etanol
